player_name,nationality,position,team,league,age,birth_year_str,matches_played,starts,minutes_played,ninety_minutes,goals,assists,goal_contributions,goals_non_penalty,penalties_scored,penalties_attempted,yellow_cards,red_cards,xg_total,npxg_total,xa_total,npxg_xa_total,progressive_carries,progressive_passes,progressive_receptions,season,goals_per_90,assists_per_90,xG_per_90,xA_per_90,npxG_per_90,birth_year,valuation_year,player_id,market_value_in_eur,date,market_value_millions,team_avg_age,team_goals,team_minutes,squad_size,team_xg,team_xa,team_goals_per_player,goal_share_pct,is_team_top_scorer,minutes_share_pct,is_regular_starter,league_clean,league_multiplier,age_value_multiplier,position_group,position_multiplier,season_year,market_inflation_factor,finishing_efficiency,playmaking_efficiency,xg_overperformance,minutes_per_match,starting_rate,xg_xa_per_90,fifa_overall,fifa_potential,fifa_potential_gap,fifa_matched,is_wonderkid,high_potential_youth,youth_potential_premium,elite_rating
Benicio Boaitey,eng ENG,"FW,DF",Brighton,eng Premier League,19.0,2004.0,5,0,40,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,2023-24,0.0,0.0,0.0,0.25,0.0,2004.0,2023,657817.0,400000.0,2023-12-19,0.4,24.366666666666667,50.0,37570,30,58.0,42.1,1.6666666666666667,0.0,0,0.1064679265371306,0,Other,0.75,0.8,DEF,0.9,2023,1.0,0.0,0.0,0.0,8.0,0.0,0.25,76.0,79.0,0.0,False,0,0,1.0,0
Jérôme Boateng,de GER,DF,Salernitana,it Serie A,34.0,1988.0,7,4,238,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,9.0,1.0,2023-24,0.0,0.0,0.0,0.038,0.0,1988.0,2023,26485.0,500000.0,2023-10-25,0.5,25.94117647058824,29.0,35845,34,27.8,21.6,0.8529411764705882,0.0,0,0.6639698702747943,0,Other,0.75,0.5,DEF,0.9,2023,1.0,0.0,0.0,0.0,34.0,0.5714285714285714,0.038,76.0,79.0,0.0,False,0,0,1.0,0
Oscar Bobb,no NOR,"FW,MF",Manchester City,eng Premier League,20.0,2003.0,14,2,302,3.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,1.2,2.6,13.0,25.0,38.0,2023-24,0.294,0.294,0.412,0.353,0.412,2003.0,2023,661207.0,15000000.0,2023-12-19,15.0,25.75,94.0,37573,24,82.0,60.7,3.9166666666666665,1.0638297872340423,0,0.8037686636680595,0,Other,0.75,0.8,MID,1.05,2023,1.0,0.7142857142857143,0.8333333333333334,-0.3999999999999999,21.571428571428573,0.1428571428571428,0.7649999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,22.0,2000.0,2,1,109,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,5.0,8.0,2023-24,0.0,0.0,0.167,0.0,0.167,2000.0,2023,475413.0,22000000.0,2023-12-21,22.0,25.535714285714285,92.0,31587,28,86.5,66.3,3.2857142857142856,0.0,0,0.3450786716054073,0,Other,0.75,0.95,DEF,0.9,2023,1.0,0.0,0.0,-0.2,54.5,0.5,0.167,76.0,79.0,0.0,False,0,0,1.0,0
Jeremie Boga,ci CIV,FW,Nice,fr Ligue 1,26.0,1997.0,28,24,1998,22.2,6.0,6.0,12.0,6.0,0.0,0.0,1.0,0.0,4.3,4.3,4.2,8.5,107.0,64.0,170.0,2023-24,0.27,0.27,0.194,0.189,0.194,1997.0,2023,216569.0,15000000.0,2023-12-18,15.0,23.55555555555556,39.0,33581,27,51.2,35.1,1.4444444444444444,15.384615384615383,1,5.949793037729669,0,Other,0.75,1.0,ATT,1.25,2023,1.0,1.3953488372093024,1.4285714285714286,1.7000000000000002,71.35714285714286,0.8571428571428571,0.383,76.0,79.0,0.0,False,0,0,1.0,0
Jayden Bogle,eng ENG,DF,Sheffield Utd,eng Premier League,23.0,2000.0,34,32,2788,31.0,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,2.3,2.3,1.0,3.3,38.0,60.0,92.0,2023-24,0.097,0.0,0.074,0.032,0.074,2000.0,2023,465717.0,3800000.0,2023-12-19,3.8,24.28125,24.0,33333,32,32.6,23.9,0.75,12.5,0,8.364083640836409,0,Other,0.75,1.0,DEF,0.9,2023,1.0,1.3043478260869563,0.0,0.7000000000000002,82.0,0.9411764705882352,0.106,76.0,79.0,0.0,False,0,0,1.0,0
Emil Bohinen,no NOR,MF,Genoa,it Serie A,24.0,1999.0,5,0,56,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,1.0,2023-24,0.0,0.0,0.0,0.167,0.0,1999.0,2023,406806.0,3200000.0,2023-12-20,3.2,25.6875,45.0,37776,32,37.7,23.1,1.40625,0.0,0,0.1482422702244811,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.0,0.0,0.0,11.2,0.0,0.167,76.0,79.0,0.0,False,0,0,1.0,0
Emil Bohinen,no NOR,MF,Salernitana,it Serie A,24.0,1999.0,12,7,535,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,7.0,26.0,10.0,2023-24,0.0,0.0,0.017,0.034,0.017,1999.0,2023,406806.0,3200000.0,2023-12-20,3.2,25.94117647058824,29.0,35845,34,27.8,21.6,0.8529411764705882,0.0,0,1.4925373134328357,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.0,0.0,-0.1,44.583333333333336,0.5833333333333334,0.051,76.0,79.0,0.0,False,0,0,1.0,0
Adama Bojang,gm GAM,FW,Reims,fr Ligue 1,19.0,2004.0,9,0,83,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,2.0,1.0,8.0,2023-24,0.0,0.0,1.444,0.0,1.444,2004.0,2023,1111912.0,500000.0,2023-12-18,0.5,23.5,40.0,33348,26,45.2,32.9,1.5384615384615383,0.0,0,0.2488904881851985,0,Other,0.75,0.8,ATT,1.25,2023,1.0,0.0,0.0,-1.3,9.22222222222222,0.0,1.444,76.0,79.0,0.0,False,0,0,1.0,0
Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,24.0,1998.0,30,23,2022,22.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.5,0.5,0.4,0.9,27.0,109.0,17.0,2023-24,0.044,0.0,0.022,0.018,0.022,1998.0,2023,441515.0,10000000.0,2023-12-20,10.0,24.96296296296296,42.0,35826,27,40.2,25.5,1.5555555555555556,2.380952380952381,0,5.643945737732373,0,Other,0.75,1.0,MID,1.05,2023,1.0,2.0,0.0,0.5,67.4,0.7666666666666667,0.0399999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Willy Boly,ci CIV,DF,Nott'ham Forest,eng Premier League,32.0,1991.0,20,18,1438,16.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,1.5,1.5,1.3,2.8,4.0,32.0,3.0,2023-24,0.125,0.062,0.094,0.081,0.094,1991.0,2023,142310.0,2500000.0,2023-12-19,2.5,25.4375,49.0,37258,32,50.1,37.6,1.53125,4.081632653061225,0,3.859573782811745,0,Other,0.75,0.7,DEF,0.9,2023,1.0,1.3333333333333333,0.7692307692307692,0.5,71.9,0.9,0.175,76.0,79.0,0.0,False,0,0,1.0,0
Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,33.0,1989.0,31,27,2277,25.3,8.0,3.0,11.0,8.0,0.0,1.0,6.0,0.0,5.7,4.4,3.6,8.0,60.0,140.0,107.0,2023-24,0.316,0.119,0.225,0.142,0.174,1989.0,2023,57280.0,3000000.0,2023-12-20,3.0,25.2,60.0,37620,30,52.900000000000006,35.7,2.0,13.333333333333334,0,6.052631578947368,0,Other,0.75,0.5,MID,1.05,2023,1.0,1.4035087719298245,0.8333333333333333,2.3,73.45161290322581,0.8709677419354839,0.367,76.0,79.0,0.0,False,0,0,1.0,0
Federico Bonazzoli,it ITA,"FW,MF",Hellas Verona,it Serie A,26.0,1997.0,24,10,1016,11.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.9,2.9,1.1,4.0,13.0,26.0,73.0,2023-24,0.265,0.088,0.257,0.097,0.257,1997.0,2023,241527.0,3000000.0,2023-12-20,3.0,24.83870967741936,38.0,35528,31,38.4,26.4,1.2258064516129032,7.894736842105263,0,2.8597162801170906,0,Other,0.75,1.0,MID,1.05,2023,1.0,1.0344827586206895,0.9090909090909092,0.1,42.333333333333336,0.4166666666666667,0.354,76.0,79.0,0.0,False,0,0,1.0,0
Warren Bondo,fr FRA,MF,Monza,it Serie A,19.0,2003.0,25,14,1475,16.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.9,0.9,0.3,1.2,31.0,43.0,13.0,2023-24,0.061,0.061,0.055,0.018,0.055,2003.0,2023,659516.0,1000000.0,2023-12-20,1.0,26.03448275862069,38.0,37300,29,40.4,28.2,1.3103448275862069,2.631578947368421,0,3.954423592493297,0,Other,0.75,0.8,MID,1.05,2023,1.0,1.1111111111111112,3.0,0.0999999999999999,59.0,0.56,0.073,76.0,79.0,0.0,False,0,0,1.0,0
Giovanni Bonfanti,it ITA,DF,Atalanta,it Serie A,20.0,2003.0,2,1,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,2023-24,0.0,0.0,0.1,0.0,0.1,2003.0,2023,663900.0,1000000.0,2023-12-21,1.0,26.48148148148148,72.0,37509,27,58.8,44.0,2.6666666666666665,0.0,0,0.2372763870004532,0,Other,0.75,0.8,DEF,0.9,2023,1.0,0.0,0.0,-0.1,44.5,0.5,0.1,76.0,79.0,0.0,False,0,0,1.0,0
Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,23,18,1546,17.2,14.0,8.0,22.0,10.0,4.0,4.0,2.0,0.0,15.4,12.3,3.7,16.0,50.0,34.0,158.0,2023-24,0.814,0.465,0.895,0.215,0.715,2000.0,2023,656681.0,40000000.0,2023-12-14,40.0,24.30434782608696,77.0,30876,23,69.2,46.4,3.347826086956522,18.181818181818183,1,5.007125275294727,0,Other,0.75,0.95,ATT,1.25,2023,1.0,0.9090909090909092,2.162162162162162,-1.4000000000000004,67.21739130434783,0.782608695652174,1.11,76.0,79.0,0.0,False,0,0,1.0,0
Kevin Bonifazi,it ITA,DF,Bologna,it Serie A,27.0,1996.0,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2023-24,0.0,0.0,0.0,0.0,0.0,1996.0,2023,247377.0,2500000.0,2023-12-20,2.5,24.22222222222222,52.0,35281,27,48.5,29.9,1.9259259259259256,0.0,0,0.255094810237805,0,Other,0.75,1.0,DEF,0.9,2023,1.0,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Kevin Bonifazi,it ITA,DF,Frosinone,it Serie A,27.0,1996.0,6,3,309,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,1.0,2023-24,0.0,0.0,0.0,0.029,0.0,1996.0,2023,247377.0,2500000.0,2023-12-20,2.5,24.058823529411764,44.0,37619,34,46.2,30.3,1.2941176470588236,0.0,0,0.8213934448018289,0,Other,0.75,1.0,DEF,0.9,2023,1.0,0.0,0.0,0.0,51.5,0.5,0.029,76.0,79.0,0.0,False,0,0,1.0,0
Leonardo Bonucci,it ITA,DF,Union Berlin,de Bundesliga,36.0,1987.0,7,6,460,5.1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,0.3,0.3,0.0,21.0,1.0,2023-24,0.196,0.0,0.157,0.059,0.0,1987.0,2023,39983.0,1500000.0,2023-12-14,1.5,27.06896551724138,33.0,33373,29,40.8,25.0,1.137931034482759,3.0303030303030303,0,1.3783597518952446,0,Other,0.75,0.5,DEF,0.9,2023,1.0,1.25,0.0,0.1999999999999999,65.71428571428571,0.8571428571428571,0.216,76.0,79.0,0.0,False,0,0,1.0,0
Neto Borges,br BRA,DF,Clermont Foot,fr Ligue 1,26.0,1996.0,28,28,2516,28.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,2.8,3.4,58.0,88.0,165.0,2023-24,0.0,0.036,0.018,0.1,0.018,1996.0,2023,557939.0,3500000.0,2023-12-18,3.5,25.884615384615383,25.0,32279,26,35.4,21.1,0.9615384615384616,0.0,0,7.794541342668608,0,Other,0.75,1.0,DEF,0.9,2023,1.0,0.0,0.3571428571428571,-0.5,89.85714285714286,1.0,0.118,76.0,79.0,0.0,False,0,0,1.0,0
Yvandro Borges Sanches,lu LUX,"MF,FW",Gladbach,de Bundesliga,19.0,2004.0,3,0,18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-24,0.0,0.0,0.0,0.0,0.0,2004.0,2023,586659.0,1000000.0,2023-12-14,1.0,24.84,50.0,32169,25,40.9,33.4,2.0,0.0,0,0.0559544903478504,0,Other,0.75,0.8,MID,1.05,2023,1.0,0.0,0.0,0.0,6.0,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,24.0,1999.0,20,16,1431,15.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,2.0,41.0,2.0,2023-24,0.0,0.0,0.05,0.025,0.05,1999.0,2023,338629.0,7000000.0,2023-12-14,7.0,24.615384615384617,41.0,33456,26,39.9,28.8,1.5769230769230769,0.0,0,4.27725968436155,0,Other,0.75,1.0,DEF,0.9,2023,1.0,0.0,0.0,-0.8,71.55,0.8,0.075,76.0,79.0,0.0,False,0,0,1.0,0
Rafael Borré,co COL,FW,Werder Bremen,de Bundesliga,27.0,1995.0,19,11,991,11.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.4,2.4,1.8,4.2,16.0,28.0,73.0,2023-24,0.364,0.0,0.218,0.164,0.218,1995.0,2023,323831.0,8000000.0,2023-12-14,8.0,26.0,45.0,33561,27,47.3,35.8,1.6666666666666667,8.88888888888889,0,2.9528321563719797,0,Other,0.75,1.0,ATT,1.25,2023,1.0,1.6666666666666667,0.0,1.6,52.1578947368421,0.5789473684210527,0.382,76.0,79.0,0.0,False,0,0,1.0,0
Gennaro Borrelli,it ITA,FW,Frosinone,it Serie A,23.0,2000.0,1,0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-24,0.0,0.0,0.0,0.0,0.0,2000.0,2023,459988.0,800000.0,2023-12-27,0.8,24.058823529411764,44.0,37619,34,46.2,30.3,1.2941176470588236,0.0,0,0.0637975491108216,0,Other,0.75,1.0,ATT,1.25,2023,1.0,0.0,0.0,0.0,24.0,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Erik Botheim,no NOR,"FW,MF",Salernitana,it Serie A,23.0,2000.0,7,4,316,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,5.0,9.0,2023-24,0.0,0.0,0.029,0.0,0.029,2000.0,2023,418559.0,2800000.0,2023-12-20,2.8,25.94117647058824,29.0,35845,34,27.8,21.6,0.8529411764705882,0.0,0,0.881573441205189,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.0,0.0,-0.1,45.142857142857146,0.5714285714285714,0.029,76.0,79.0,0.0,False,0,0,1.0,0
Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,23.0,2000.0,17,15,1377,15.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,0.0,35.0,5.0,2023-24,0.131,0.131,0.039,0.065,0.039,2000.0,2023,361093.0,45000000.0,2023-12-19,45.0,25.73333333333333,83.0,37617,30,77.7,52.0,2.7666666666666666,2.409638554216868,0,3.6605789935401543,0,Other,0.75,1.0,DEF,0.9,2023,1.0,3.0,2.0,1.4,81.0,0.8823529411764706,0.104,76.0,79.0,0.0,False,0,0,1.0,0
Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,15.0,2007.0,9,1,131,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,2023-24,0.0,0.0,0.0,0.0,0.0,2007.0,2023,1097139.0,5000000.0,2023-12-18,5.0,24.43478260869565,50.0,31308,23,48.4,34.0,2.1739130434782608,0.0,0,0.4184234061581704,0,Other,0.75,0.6,MID,1.05,2023,1.0,0.0,0.0,0.0,14.555555555555555,0.1111111111111111,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Badredine Bouanani,dz ALG,FW,Nice,fr Ligue 1,18.0,2004.0,7,1,161,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,10.0,2.0,24.0,2023-24,0.0,0.0,0.111,0.278,0.111,2004.0,2023,707242.0,6000000.0,2023-12-18,6.0,23.55555555555556,39.0,33581,27,51.2,35.1,1.4444444444444444,0.0,0,0.4794377773145528,0,Other,0.75,0.6,ATT,1.25,2023,1.0,0.0,0.0,-0.2,23.0,0.1428571428571428,0.389,76.0,79.0,0.0,False,0,0,1.0,0
Badredine Bouanani,dz ALG,MF,Lorient,fr Ligue 1,18.0,2004.0,11,4,443,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,2.3,30.0,32.0,27.0,2023-24,0.204,0.0,0.286,0.184,0.286,2004.0,2023,707242.0,6000000.0,2023-12-18,6.0,23.272727272727277,38.0,30420,33,34.2,26.5,1.1515151515151516,2.631578947368421,0,1.4562787639710717,0,Other,0.75,0.6,MID,1.05,2023,1.0,0.7142857142857143,0.0,-0.3999999999999999,40.27272727272727,0.3636363636363636,0.47,76.0,79.0,0.0,False,0,0,1.0,0
Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,23.0,1999.0,29,17,1613,17.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.3,3.3,1.8,5.1,28.0,78.0,58.0,2023-24,0.112,0.0,0.184,0.101,0.184,1999.0,2023,560593.0,9000000.0,2023-12-18,9.0,23.55555555555556,39.0,33581,27,51.2,35.1,1.4444444444444444,5.128205128205128,0,4.803311396325303,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.6060606060606061,0.0,-1.2999999999999998,55.62068965517241,0.5862068965517241,0.285,76.0,79.0,0.0,False,0,0,1.0,0
Mehdi Bourabia,ma MAR,MF,Frosinone,it Serie A,31.0,1991.0,10,3,200,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,8.0,2023-24,0.0,0.0,0.045,0.0,0.045,1991.0,2023,131731.0,1000000.0,2023-12-20,1.0,24.058823529411764,44.0,37619,34,46.2,30.3,1.2941176470588236,0.0,0,0.5316462425901806,0,Other,0.75,0.7,MID,1.05,2023,1.0,0.0,0.0,-0.1,20.0,0.3,0.045,76.0,79.0,0.0,False,0,0,1.0,0
Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,29.0,1994.0,32,29,2425,26.9,9.0,6.0,15.0,2.0,7.0,7.0,1.0,0.0,9.9,4.4,6.7,11.1,27.0,178.0,139.0,2023-24,0.335,0.223,0.368,0.249,0.164,1994.0,2023,266359.0,18000000.0,2023-12-18,18.0,23.285714285714285,53.0,33489,28,54.5,32.300000000000004,1.8928571428571428,16.9811320754717,1,7.24118367225059,0,Other,0.75,0.88,MID,1.05,2023,1.0,0.9090909090909092,0.8955223880597015,-0.9000000000000004,75.78125,0.90625,0.617,76.0,79.0,0.0,False,0,0,1.0,0
Bilal Boutobba,fr FRA,"FW,MF",Clermont Foot,fr Ligue 1,24.0,1998.0,27,10,926,10.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.7,3.7,38.0,43.0,86.0,2023-24,0.097,0.097,0.194,0.165,0.194,1998.0,2023,344151.0,2000000.0,2023-12-18,2.0,25.884615384615383,25.0,32279,26,35.4,21.1,0.9615384615384616,4.0,0,2.868738188915394,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.5,0.5882352941176471,-1.0,34.2962962962963,0.3703703703703703,0.359,76.0,79.0,0.0,False,0,0,1.0,0
Edoardo Bove,it ITA,MF,Roma,it Serie A,21.0,2002.0,31,18,1780,19.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.7,2.7,21.0,88.0,47.0,2023-24,0.0,0.101,0.101,0.035,0.101,2002.0,2023,562049.0,15000000.0,2023-12-20,15.0,26.0,64.0,35295,28,51.2,33.5,2.2857142857142856,0.0,0,5.043207253152005,0,Other,0.75,0.95,MID,1.05,2023,1.0,0.0,2.857142857142857,-2.0,57.41935483870968,0.5806451612903226,0.136,76.0,79.0,0.0,False,0,0,1.0,0
Jarrod Bowen,eng ENG,FW,West Ham,eng Premier League,26.0,1996.0,34,34,3019,33.5,16.0,6.0,22.0,16.0,0.0,0.0,2.0,0.0,11.6,11.6,5.5,17.2,90.0,52.0,186.0,2023-24,0.478,0.179,0.346,0.164,0.346,1996.0,2023,314875.0,50000000.0,2023-12-19,50.0,27.73913043478261,56.0,34403,23,50.9,32.7,2.4347826086956523,28.57142857142857,1,8.775397494404558,0,Other,0.75,1.0,ATT,1.25,2023,1.0,1.3793103448275863,1.0909090909090908,4.4,88.79411764705883,1.0,0.51,76.0,79.0,0.0,False,0,0,1.0,0
Lucas Boyé,ar ARG,FW,Granada,es La Liga,27.0,1996.0,31,30,2541,28.2,6.0,3.0,9.0,6.0,0.0,0.0,8.0,1.0,6.2,6.2,2.8,8.9,36.0,65.0,131.0,2023-24,0.213,0.106,0.22,0.099,0.22,1996.0,2023,334222.0,7000000.0,2023-12-22,7.0,26.02857142857143,33.0,35801,35,41.7,30.8,0.9428571428571428,18.181818181818183,1,7.097567107064048,0,Other,0.75,1.0,ATT,1.25,2023,1.0,0.9677419354838708,1.0714285714285714,-0.2000000000000001,81.96774193548387,0.967741935483871,0.319,76.0,79.0,0.0,False,0,0,1.0,0
Domagoj Bradarić,hr CRO,DF,Salernitana,it Serie A,23.0,1999.0,34,30,2749,30.5,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.8,2.6,57.0,76.0,120.0,2023-24,0.0,0.098,0.026,0.059,0.026,1999.0,2023,357796.0,6500000.0,2023-12-20,6.5,25.94117647058824,29.0,35845,34,27.8,21.6,0.8529411764705882,0.0,0,7.669130980610964,0,Other,0.75,1.0,DEF,0.9,2023,1.0,0.0,1.6666666666666663,-0.8,80.8529411764706,0.8823529411764706,0.0849999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,20.0,2003.0,11,10,753,8.4,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.3,35.0,29.0,64.0,2023-24,0.119,0.357,0.107,0.179,0.107,2003.0,2023,624258.0,2000000.0,2023-12-19,2.0,24.423076923076923,80.0,36741,26,90.2,63.5,3.076923076923077,1.25,0,2.049481505674859,0,Other,0.75,0.8,DEF,0.9,2023,1.0,1.1111111111111112,2.0,0.0999999999999999,68.45454545454545,0.9090909090909092,0.286,76.0,79.0,0.0,False,0,0,1.0,0
Bilal Brahimi,dz ALG,FW,Nice,fr Ligue 1,23.0,2000.0,2,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,6.0,2023-24,0.0,0.0,0.0,1.0,0.0,2000.0,2023,543051.0,4000000.0,2023-12-18,4.0,23.55555555555556,39.0,33581,27,51.2,35.1,1.4444444444444444,0.0,0,0.032756618325839,0,Other,0.75,1.0,ATT,1.25,2023,1.0,0.0,0.0,0.0,5.5,0.0,1.0,76.0,79.0,0.0,False,0,0,1.0,0
Bilal Brahimi,dz ALG,"FW,MF",Brest,fr Ligue 1,23.0,2000.0,18,1,221,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.3,0.4,15.0,9.0,39.0,2023-24,0.0,0.0,0.04,0.12,0.04,2000.0,2023,543051.0,4000000.0,2023-12-18,4.0,25.08333333333333,51.0,33609,24,49.2,34.8,2.125,0.0,0,0.6575619625695498,0,Other,0.75,1.0,MID,1.05,2023,1.0,0.0,0.0,-0.1,12.27777777777778,0.0555555555555555,0.16,76.0,79.0,0.0,False,0,0,1.0,0
Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,27.0,1996.0,32,26,2223,24.7,7.0,11.0,18.0,7.0,0.0,0.0,2.0,0.0,4.4,4.4,9.5,13.8,74.0,116.0,158.0,2023-24,0.283,0.445,0.178,0.385,0.178,1996.0,2023,187492.0,40000000.0,2023-12-14,40.0,25.166666666666668,68.0,33097,30,64.2,44.7,2.2666666666666666,10.294117647058822,0,6.716620841768137,0,Other,0.75,1.0,MID,1.05,2023,1.0,1.5909090909090908,1.1578947368421053,2.6,69.46875,0.8125,0.563,76.0,79.0,0.0,False,0,0,1.0,0
Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,21.0,2002.0,35,35,3116,34.6,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,1.7,1.7,1.0,2.8,2.0,74.0,6.0,2023-24,0.087,0.0,0.049,0.029,0.049,2002.0,2023,661053.0,25000000.0,2023-12-19,25.0,26.38095238095238,36.0,35471,21,54.2,37.7,1.7142857142857142,8.333333333333332,0,8.784640974317048,0,Other,0.75,0.95,DEF,0.9,2023,1.0,1.7647058823529411,0.0,1.3,89.02857142857142,1.0,0.078,76.0,79.0,0.0,False,0,0,1.0,0
Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,31.0,1992.0,2,0,48,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2023-24,0.0,0.0,0.0,0.0,0.0,1992.0,2023,95641.0,1500000.0,2023-12-22,1.5,26.545454545454547,35.0,30156,22,31.3,22.7,1.5909090909090908,0.0,0,0.1591723040191006,0,Other,0.75,0.7,MID,1.05,2023,1.0,0.0,0.0,0.0,24.0,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,23.0,1999.0,30,30,2677,29.7,3.0,0.0,3.0,3.0,0.0,0.0,11.0,1.0,1.1,1.1,0.6,1.6,20.0,121.0,5.0,2023-24,0.101,0.0,0.037,0.02,0.037,1999.0,2023,485960.0,8000000.0,2023-12-18,8.0,25.08333333333333,51.0,33609,24,49.2,34.8,2.125,5.88235294117647,0,7.965128388229344,0,Other,0.75,1.0,DEF,0.9,2023,1.0,2.727272727272727,0.0,1.9,89.23333333333333,1.0,0.0569999999999999,76.0,79.0,0.0,False,0,0,1.0,0
